year,region,city,business_activity,business_examples,smes_count,avg_capital,avg_rent_monthly_est,rent_source,operating_costs_monthly,competition_level,required_permits
2024,منطقة القصيم,بريدة,انشطة خدمات المعلومات,تحليل بيانات | إدارة محتوى رقمي | خدمات قواعد بيانات,28,183500,44320,actual,184422,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,انشطة خدمات دعم التعدين,نقل معدات التعدين | صيانة مواقع التعدين | خدمات تشغيل المناجم,18,246500,44320,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,انشطة زراعة المحاصيل والانتاج الحيواني والصيد والخدمات المتصلة,مزرعة خضروات | مشروع تربية أغنام | إنتاج عسل ومنتجات نحل,2093,228500,24675,actual,19364,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية,محل ملابس | سوبرماركت | محل عطور,14808,194500,24675,actual,10966904,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية,مستودع مواد غذائية بالجملة | تاجر جملة للمنظفات | جملة الأدوات المكتبية,4925,201000,44320,actual,9824490,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تجارة الجملة والتجزئة ، واصلاح المركبات ذات المحركات والدراجات النارية,معرض سيارات مع صيانة | محل بيع قطع غيار وصيانة | ورشة بيع وإصلاح دراجات نارية,7172,209000,24675,actual,6513887,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تجميع المياه ومعالجتها وتوصيلها,محطة تنقية مياه | تعبئة مياه شرب | توزيع مياه للمباني,312,265000,44320,actual,79168,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تشييد المباني,مقاول بناء فلل | شركة بناء عمائر سكنية | تنفيذ مباني تجارية,20996,215000,44320,actual,4242312,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تعدين الفحم والليغنيت,استخراج فحم | تشغيل مناجم فحم | معالجة خامات فحم,7,189500,44320,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,تعدين ركازات الفلزات,استخراج خام الحديد | تعدين النحاس | تعدين خامات معدنية,26,170000,44320,actual,243357,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,تمديدات كهربائية صناعية | شبكات غاز | أنظمة تكييف مركزية,25,273000,44320,actual,198834,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صناعة الالات والمعدات غير المصنفة في موضع اخر,تصنيع معدات تعبئة | إنتاج معدات ورش | تصنيع معدات خفيفة,50,160000,44320,actual,303006,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,تجميع مقطورات | تصنيع هياكل مركبات | تصنيع عربات نقل,46,180000,44320,actual,114080,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صناعة معدات النقل الاخرى,تصنيع دراجات | تصنيع عربات خفيفة | معدات نقل خاصة,6,246500,44320,actual,6447,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA) | اشتراطات السلامة (الدفاع المدني) | ترخيص نقل/تشغيل
2024,منطقة القصيم,بريدة,صنع الاثاث,مصنع كنب | ورشة أثاث مكتبي | تفصيل غرف نوم,528,185000,44320,actual,503008,High,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صنع الحواسيب والمنتجات الالكترونية والبصرية,تجميع حواسيب | تصنيع شاشات إلكترونية | إنتاج أجهزة استشعار,8,184500,44320,actual,34707,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صنع الفلزات القاعدية,مصهر معادن | تصنيع سبائك | معالجة خامات معدنية,98,180500,44320,actual,452915,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صنع المعدات الكهربائية,تصنيع لوحات كهربائية | إنتاج مفاتيح ومقابس | تصنيع محولات صغيرة,121,185500,44320,actual,771696,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صنع المنتجات الصيدلانية الاساسية والمستحضرات الصيدلانية,مصنع أدوية | إنتاج مكملات دوائية | تصنيع مراهم طبية,71,178500,24675,actual,49036,Medium,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
2024,منطقة القصيم,بريدة,صنع فحم الكوك والمنتجات النفطية المكررة,تكرير مشتقات نفطية | إنتاج زيوت صناعية | تصنيع وقود مشتق,6,148500,44320,actual,73851,Low,سجل تجاري (وزارة التجارة) | رخصة بلدية (بلدي) | اشتراك الغرفة التجارية | التسجيل في الزكاة والضريبة والجمارك (ZATCA)
